{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{C787B8AD-7272-403A-ADB5-FD1EAF16D90D},CHOH,CHOH,11/14/06,2006,76,CHOH,,50,90,50,0,1,0,1,2,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{62CCB04A-7CF3-4346-B071-35E4196441F7},CHOH,CHOH,11/14/06,2006,77,CHOH,,42,90,42,0,0,0,1,1,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{22182BDA-B494-46E3-B15D-05CDD9CD8ED3},CHOH,CHOH,11/14/06,2006,78,CHOH,,36,90,36,0,1,0,0,1,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{2D029D8D-A01A-4DC0-ACC5-0F5DBC55179F},CHOH,CHOH,11/14/06,2006,79,CHOH,,5,90,5,1,0,0,0,1,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{19153126-5100-4F36-9D66-ABBF3BD58B27},CHOH,CHOH,11/14/06,2006,80,CHOH,,60,90,60,0,1,0,0,1,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{48FB1DCE-1B39-4FFD-85D8-97F76C04CE25},CHOH,CHOH,11/14/06,2006,81,CHOH,,48,90,48,0,2,0,0,2,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{151BFD1E-6D1B-44C1-B3F1-97C4F1890655},CHOH,CHOH,11/14/06,2006,82,CHOH,,16,90,16,1,1,0,0,2,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{4CAE4CF2-31F1-4141-9A97-6094D83F9593},CHOH,CHOH,11/14/06,2006,83,CHOH,,32,90,32,0,1,0,0,1,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{4CF62642-95AC-416C-A89C-E6358DD4494D},CHOH,CHOH,11/14/06,2006,84,CHOH,,20,90,20,1,0,0,0,1,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{51C6F49D-057E-4E0F-AA82-384FF69E6260},CHOH,CHOH,11/14/06,2006,85,CHOH,,24,90,24,1,2,0,0,3,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{61509A81-ACC8-439E-928A-D6414637F6D7},CHOH,CHOH,11/14/06,2006,86,CHOH,,52,90,52,0,0,0,1,1,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{AFCE7B47-FD71-428D-B5C6-B2C89862FF09},{AA59D7F1-4ED7-46C1-9B3F-9BD5B2347278},{27D96CEE-C188-4315-850B-39F655C16B58},CHOH,CHOH,11/14/06,2006,87,CHOH,,40,90,40,0,2,2,0,4,,,,,TRUE,Light air movement (1-3 mph) smoke drifts,,Last Quarter,61
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{545FB3D5-582B-44E0-8A5B-D66317D3A758},CHOH,CHOH,11/15/06,2006,88,CHOH,,16,90,16,1,0,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{6D590E34-6438-4117-87E0-923753830A4C},CHOH,CHOH,11/15/06,2006,89,CHOH,,42,90,42,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{6C2125AD-4ECC-44C2-9521-609ED6960155},CHOH,CHOH,11/15/06,2006,90,CHOH,,42,90,42,0,4,0,0,4,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{6DCCEE3B-BAEF-4F91-AE62-1C49D9F45134},CHOH,CHOH,11/15/06,2006,91,CHOH,,18,90,18,0,2,1,0,3,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{6462E838-4A3D-4112-BFD7-CC70F9920AB6},CHOH,CHOH,11/15/06,2006,92,CHOH,,21,90,21,0,2,3,0,5,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{5FB83EAA-7A98-4BB4-BA10-9445DB0E65FF},CHOH,CHOH,11/15/06,2006,93,CHOH,,50,90,50,0,0,0,1,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{52565902-66DC-420E-9F08-3D21A5BAB6CC},CHOH,CHOH,11/15/06,2006,94,CHOH,,34,90,34,1,0,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{410968E8-03F4-4B40-84B3-254DBC854CDE},CHOH,CHOH,11/15/06,2006,95,CHOH,,18,90,18,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{3AFE5F33-B810-41E8-8D59-537F70B72801},CHOH,CHOH,11/15/06,2006,96,CHOH,,34,90,34,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{33A06889-7993-48E3-92FB-AFA2F79E0947},CHOH,CHOH,11/15/06,2006,97,CHOH,,35,90,35,0,2,0,0,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{1C31DF84-B28C-4579-9826-309E142D7886},CHOH,CHOH,11/15/06,2006,98,CHOH,,32,90,32,0,0,0,2,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{2B14C5DE-FFBC-41E0-B3D2-3778A245C86C},CHOH,CHOH,11/15/06,2006,99,CHOH,,24,90,24,0,0,0,1,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{E54C2E0C-D8E8-4484-B237-A92A1DCC70EA},CHOH,CHOH,11/15/06,2006,100,CHOH,,30,90,30,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{2E09C10C-DFBE-4176-91BF-44A79D86267A},CHOH,CHOH,11/15/06,2006,101,CHOH,,11,90,11,0,2,0,0,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{330882EB-AA30-45C6-9770-9CE05146BCD3},CHOH,CHOH,11/15/06,2006,102,CHOH,,45,90,45,0,1,0,1,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{AEF83EFB-396B-4915-B263-D5AE888B5628},CHOH,CHOH,11/15/06,2006,103,CHOH,,24,90,24,1,0,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{FC7BA9BB-58BD-43FA-B0F9-60CFEBD46F09},CHOH,CHOH,11/15/06,2006,104,CHOH,,42,90,42,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{FCD2AA6E-E275-49FA-9939-38C9CE323540},CHOH,CHOH,11/15/06,2006,105,CHOH,,32,90,32,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{F0102619-83D3-4CEF-8841-EBAD1AE3EEAB},CHOH,CHOH,11/15/06,2006,106,CHOH,,26,90,26,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{DAF8CEA9-44B7-4AC2-8082-43999ACDB15F},CHOH,CHOH,11/15/06,2006,107,CHOH,,0,90,0,1,0,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{2F3F7B5A-68DE-4259-A4A3-F0FB9A56A270},CHOH,CHOH,11/15/06,2006,108,CHOH,,34,90,34,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{D7A33C52-BEE3-4366-8C67-BC2B3C6EDD99},CHOH,CHOH,11/15/06,2006,109,CHOH,,36,90,36,0,3,0,0,3,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{B0366949-C86D-433F-9537-D7515A9E827A},CHOH,CHOH,11/15/06,2006,110,CHOH,,30,90,30,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{70361FC6-78BD-4376-93A4-D138C6DEDD7D},CHOH,CHOH,11/15/06,2006,111,CHOH,,40,90,40,0,2,0,0,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{AD75CA2F-2E53-4CF2-BB0F-DF507258175A},CHOH,CHOH,11/15/06,2006,112,CHOH,,50,90,50,0,2,0,0,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{A9465967-A045-488C-84A2-80ECA8D286D9},CHOH,CHOH,11/15/06,2006,113,CHOH,,22,90,22,0,2,0,0,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{7CAB9275-8489-4038-9DF9-FA6E6F85AB33},CHOH,CHOH,11/15/06,2006,114,CHOH,,24,90,24,1,0,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{79C95508-C226-43FA-864E-59B977AF9801},CHOH,CHOH,11/15/06,2006,115,CHOH,,16,90,16,0,1,0,0,1,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{784A4C24-CC0F-4B12-83F5-DDF2A1ACA575},CHOH,CHOH,11/15/06,2006,116,CHOH,,22,90,22,0,1,1,0,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{71F31E5F-CAEC-454D-AF4A-050785D7DACA},CHOH,CHOH,11/15/06,2006,117,CHOH,,46,90,46,0,0,0,2,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{FA11A6F7-3F81-4EBA-9CFF-C0FD62398A47},{BB2961EF-AF85-493E-AA9F-5805EBAC5707},{C463CBB7-D55C-4B63-AB95-9B9DB293B279},CHOH,CHOH,11/15/06,2006,118,CHOH,,37,90,37,0,2,0,0,2,,,,,TRUE,Calm (< 1 mph) smoke rises vertically,Cloudy/Overcast,Last Quarter,57
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{B6669201-5645-4FB6-9DE7-96A8A21A3019},CHOH,CHOH,11/13/07,2007,1,CHOH,,10,90,10,1,2,0,0,3,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{AAA09497-C8B4-43B8-8631-4E909622E0D3},CHOH,CHOH,11/13/07,2007,2,CHOH,,7,90,7,0,2,0,0,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{187E800F-1AE9-4490-BDC6-99C9AE20C654},CHOH,CHOH,11/13/07,2007,3,CHOH,,22,90,22,1,1,0,0,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{216ED030-AB36-4DE1-AE33-DCC884C27517},CHOH,CHOH,11/13/07,2007,4,CHOH,,28,90,28,1,0,0,0,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{21C096EC-E248-4F49-AA60-06E0EE278F6D},CHOH,CHOH,11/13/07,2007,5,CHOH,,28,90,28,1,1,0,0,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{29788F18-31D7-464F-A6E2-B0BA44DC8B28},CHOH,CHOH,11/13/07,2007,6,CHOH,,26,90,26,0,1,0,0,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{38308D94-BA02-4FB5-A093-A4DC03672FBD},CHOH,CHOH,11/13/07,2007,7,CHOH,,35,90,35,0,0,0,1,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{387AB4A5-633A-4DCA-8F7A-5836FAC0E1A0},CHOH,CHOH,11/13/07,2007,8,CHOH,,38,90,38,0,2,0,0,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{5E02EAC8-A05E-475B-9E79-64360082BB3D},CHOH,CHOH,11/13/07,2007,9,CHOH,,70,90,70,1,1,0,0,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{75716CE5-78A9-4F54-B94C-13B5246CCD60},CHOH,CHOH,11/13/07,2007,10,CHOH,,22,90,22,0,1,0,0,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{7E19F78B-C842-4021-8791-9EA6F5017D4F},CHOH,CHOH,11/13/07,2007,11,CHOH,,30,90,30,0,1,0,0,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{8E641AEF-B4EB-4716-8EAD-3EE4A436FFA1},CHOH,CHOH,11/13/07,2007,12,CHOH,,22,90,22,0,2,0,0,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{B9CEDA20-8649-47CF-ABED-1C1E8318035F},CHOH,CHOH,11/13/07,2007,13,CHOH,,15,90,15,0,1,1,0,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{A2857A05-ECF6-4D9A-AE8E-FA613FFAAF2B},CHOH,CHOH,11/13/07,2007,14,CHOH,,45,90,45,0,0,0,2,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{FE31CEAB-E854-45A4-B905-C35C9025F7C8},CHOH,CHOH,11/13/07,2007,15,CHOH,,28,90,28,0,1,0,0,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{AB2E73EB-11B0-4F7D-B97A-3A2196BFEA51},CHOH,CHOH,11/13/07,2007,16,CHOH,,50,90,50,0,0,0,3,3,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{B82F5234-876A-4969-A11C-22B3F9A09544},CHOH,CHOH,11/13/07,2007,17,CHOH,,72,90,72,0,0,0,1,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{BAA52F08-FEFB-45C2-8921-732DE8B93230},CHOH,CHOH,11/13/07,2007,18,CHOH,,26,90,26,0,2,1,0,3,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{BEDC4528-9871-43DD-BC79-9C01D567DEB2},CHOH,CHOH,11/13/07,2007,19,CHOH,,16,90,16,0,1,2,0,3,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{C7BF064C-A2A6-406C-A802-6A5A8FD99A2B},CHOH,CHOH,11/13/07,2007,20,CHOH,,24,90,24,1,0,0,0,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{CF9FA1BB-6B23-4491-B360-48634F251B30},CHOH,CHOH,11/13/07,2007,21,CHOH,,42,90,42,0,2,2,0,4,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{E59B6F3C-57D1-4A0E-9BC0-2058C1EC732A},CHOH,CHOH,11/13/07,2007,22,CHOH,,50,90,50,0,1,1,0,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{F1814E81-A293-4FD4-88CF-A1C98FE9389C},CHOH,CHOH,11/13/07,2007,23,CHOH,,52,90,52,1,0,0,0,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{F54D9779-97CF-4403-B6B5-8BB57E3A7DA4},CHOH,CHOH,11/13/07,2007,24,CHOH,,32,90,32,1,1,0,0,2,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{F5E8ACCC-499F-4A5D-98C8-F29CBC6D2728},CHOH,CHOH,11/13/07,2007,25,CHOH,,44,90,44,0,1,0,0,1,,,,,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{FC63DA7C-04B4-47E3-AD16-A656814A14EA},CHOH,CHOH,11/13/07,2007,26,CHOH,,23,90,23,0,2,0,0,2,,,,3/11/10,TRUE
{B952406B-D814-4479-B888-F14D36DE11FE},{63D1D7B1-5D68-4C41-8F46-03F12C9C2BB4},{9637C13F-5E1D-4F70-85D2-9437D651BD4C},CHOH,CHOH,11/13/07,2007,27,CHOH,,25,90,25,0,2,0,0,2,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{D8199140-C7FF-4C4D-91EB-A7E3E1319547},CHOH,CHOH,11/14/07,2007,28,CHOH,,42,90,42,0,1,0,0,1,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{E7DA423C-BF53-4C99-94D6-5504AC3E431F},CHOH,CHOH,11/14/07,2007,29,CHOH,,35,90,35,0,0,0,2,2,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{75272727-1CA6-4FAC-B6C4-2BA963E3B998},CHOH,CHOH,11/14/07,2007,30,CHOH,,10,90,10,0,1,0,0,1,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{9023C1CB-700D-461C-A475-FF6692864513},CHOH,CHOH,11/14/07,2007,31,CHOH,,0,90,0,0,0,0,2,2,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{916B43A7-6075-41B7-9792-244E9DA66085},CHOH,CHOH,11/14/07,2007,32,CHOH,,16,90,16,0,2,0,1,3,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{9D902EA4-7D11-454E-8942-058589E0D151},CHOH,CHOH,11/14/07,2007,33,CHOH,,26,90,26,0,0,0,1,1,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{9F872DBF-23A9-452C-9CB4-5735BD24CD09},CHOH,CHOH,11/14/07,2007,34,CHOH,,50,90,50,0,0,0,1,1,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{0146B0C3-8EEF-4A6A-B4F5-5258FBAC858F},CHOH,CHOH,11/14/07,2007,35,CHOH,,22,90,22,0,0,2,0,2,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{FFBDC228-F204-425E-BDBD-E86BFEC54708},CHOH,CHOH,11/14/07,2007,36,CHOH,,40,90,40,0,0,0,3,3,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{729CB66D-8538-4C24-975C-139971003425},CHOH,CHOH,11/14/07,2007,37,CHOH,,30,90,30,0,1,3,0,4,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{F182F78B-F8D5-4436-B32C-4E375EF9ABDA},CHOH,CHOH,11/14/07,2007,38,CHOH,,95,90,95,0,0,0,1,1,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{AE7E3813-6F1A-4925-95C7-0187772CBC02},CHOH,CHOH,11/14/07,2007,39,CHOH,,25,90,25,0,2,0,0,2,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{E5FDE248-98CA-4AFB-84EC-B26888F7E784},CHOH,CHOH,11/14/07,2007,40,CHOH,,10,90,10,0,1,0,0,1,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{E3603A50-4EAB-44C5-ABBB-003A7EBDA441},CHOH,CHOH,11/14/07,2007,41,CHOH,,35,90,35,0,1,0,0,1,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{D9A34B41-5121-45CF-8D42-DB1C90B229DF},CHOH,CHOH,11/14/07,2007,42,CHOH,,22,90,22,0,1,1,0,2,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{D8CE67B8-E79D-4ACC-846D-054A9BFDEDD0},CHOH,CHOH,11/14/07,2007,43,CHOH,,114,90,114,0,0,0,1,1,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{D2DF865B-CBA5-498C-BE55-BC25CCE10FFC},CHOH,CHOH,11/14/07,2007,44,CHOH,,25,90,25,0,0,0,1,1,,,,,TRUE
{7C9C04AB-5C05-4E6F-A852-ED880F3D0563},{6C9C7922-AE38-4341-A5C1-921FAC0A88BC},{B8FF9A9F-2529-487E-88B4-4567D1D948D1},CHOH,CHOH,11/14/07,2007,45,CHOH,,22,90,22,0,1,0,0,1,,,,,TRUE
