Event_Group_ID,Event_ID,Data_ID,Park_Code,Route,Start_Date,Year,Group_Index,Route Section,Route_Length,DistanceToDeer,Angle,DistanceFromRoad,Bucks,Doe,Fawn,Unknown,Total_Group,Import_Event_ID,Mileage,Time,Date_Time_Entered,Verified,Wind Speed,Sky,Moon_Phase,Temperature,Event_Notes
{4DD66478-E6DB-4846-ABC8-826939921C94},{E688FD3D-2E61-49BA-A111-F30116204DEC},{A2B242B9-4BFB-4EC6-8175-F67ACBC3202E},MONO,MONO,11/18/08,2008,177,Gambrill Farm,0.46,157,90,157,2,2,0,0,4,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{E688FD3D-2E61-49BA-A111-F30116204DEC},{9FB19A8D-3AD1-49D0-8BB8-EEE390B1C2D1},MONO,MONO,11/18/08,2008,178,Gambrill Farm,0.46,31,90,31,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{E688FD3D-2E61-49BA-A111-F30116204DEC},{939812D7-79FB-41C0-8C91-1E1452E9E9BF},MONO,MONO,11/18/08,2008,179,Gambrill Farm,0.46,118,90,118,0,1,2,0,3,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{E688FD3D-2E61-49BA-A111-F30116204DEC},{CADBB8D5-DEBA-4FC8-8058-ED0F97367505},MONO,MONO,11/18/08,2008,180,Gambrill Farm,0.46,154,90,154,1,0,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{75824109-3F27-4AEE-B5F0-FA2BD73E6747},MONO,MONO,11/18/08,2008,181,Lewis Farm (East),0.98,15,90,15,0,1,0,0,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{20834D10-D4D1-4C2E-A1DA-2DD370A379D9},MONO,MONO,11/18/08,2008,182,Brooks Hill,1.84,161,90,161,0,0,0,4,4,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{1AED7F4C-1D8E-49F1-9095-ACE80DA1731C},MONO,MONO,11/18/08,2008,183,Brooks Hill,1.84,60,90,60,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{03B94585-5203-446F-A124-69EBA2D8699D},MONO,MONO,11/18/08,2008,184,Brooks Hill,1.84,34,90,34,1,0,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{68190F00-7B97-40DC-9822-DAA1B0D55AF7},{83C24DB6-9342-432A-A92C-2A63C733CDEE},MONO,MONO,11/18/08,2008,185,Baker Farm,0.43,92,90,92,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{68190F00-7B97-40DC-9822-DAA1B0D55AF7},{7FF618EB-D080-461C-A638-47360FFA0080},MONO,MONO,11/18/08,2008,186,Baker Farm,0.43,87,90,87,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{68190F00-7B97-40DC-9822-DAA1B0D55AF7},{44F9C178-3C90-4D34-81A1-B3C757181F7D},MONO,MONO,11/18/08,2008,187,Baker Farm,0.43,205,90,205,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{EAECBBA3-4337-4DFA-AC7A-9A8004A30473},MONO,MONO,11/18/08,2008,188,Lewis Farm (East),0.98,0,90,0,0,0,1,0,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{E2D3DDE8-5185-4EF7-8BCE-38276B5F551D},MONO,MONO,11/18/08,2008,189,Lewis Farm (East),0.98,0,90,0,0,1,0,0,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{CC20877F-DE76-4D5C-B677-C18533E28E1B},MONO,MONO,11/18/08,2008,190,Lewis Farm (East),0.98,2,90,2,0,1,0,0,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{2300D1D5-A5B6-4261-8C8A-513A5F28953D},MONO,MONO,11/18/08,2008,191,Brooks Hill,1.84,42,90,42,0,0,2,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{AEA3211D-26C3-4D8C-825E-A5F524D12A81},MONO,MONO,11/18/08,2008,192,Lewis Farm (East),0.98,39,90,39,1,0,0,0,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{61B69D2F-D687-4B67-98E1-84722FB93CA3},MONO,MONO,11/18/08,2008,193,Lewis Farm (East),0.98,34,90,34,0,1,1,0,2,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{684B3C0E-7BB1-4F4E-B63D-3BB896A96B37},MONO,MONO,11/18/08,2008,194,Lewis Farm (East),0.98,90,90,90,0,1,0,0,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{3188797B-65AD-4A83-9091-52EBEB5FCAF4},MONO,MONO,11/18/08,2008,195,Lewis Farm (East),0.98,154,90,154,0,2,1,0,3,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{14D271D7-DB44-491D-89EC-851018A6FA37},MONO,MONO,11/18/08,2008,196,Lewis Farm (East),0.98,3,90,3,0,0,1,0,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{18782D10-7822-491E-8885-B7B359838158},{FDBC0E88-CF6C-41E4-8229-8503C8B48C64},MONO,MONO,11/18/08,2008,197,Worthington Farm,3.42,80,90,80,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{18782D10-7822-491E-8885-B7B359838158},{EEDADC9C-5460-4165-A72E-B0305FC80E99},MONO,MONO,11/18/08,2008,198,Worthington Farm,3.42,107,90,107,2,0,0,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{18782D10-7822-491E-8885-B7B359838158},{E62FDBCE-21BE-4821-8F90-56DB5DB1DA8B},MONO,MONO,11/18/08,2008,199,Worthington Farm,3.42,35,90,35,0,1,2,0,3,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{18782D10-7822-491E-8885-B7B359838158},{D14729EC-20EE-4578-AB6C-467657E335AD},MONO,MONO,11/18/08,2008,200,Worthington Farm,3.42,154,90,154,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{E688FD3D-2E61-49BA-A111-F30116204DEC},{19308F4A-7419-4CC7-A86D-5A76A90AE46B},MONO,MONO,11/18/08,2008,201,Gambrill Farm,0.46,50,90,50,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{E688FD3D-2E61-49BA-A111-F30116204DEC},{D04390B4-A7DA-4AE9-BDDD-CB234613D29F},MONO,MONO,11/18/08,2008,202,Gambrill Farm,0.46,10,90,10,0,0,1,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{C60BB951-7AFE-4676-9755-F2C51E18EE10},MONO,MONO,11/18/08,2008,203,Lewis Farm (East),0.98,38,90,38,0,0,0,1,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{BF06D818-118A-4DBF-A34F-823D5E9D5BBB},MONO,MONO,11/18/08,2008,204,Brooks Hill,1.84,45,90,45,0,0,2,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{E688FD3D-2E61-49BA-A111-F30116204DEC},{1646D9FE-F329-4369-8A1E-D60E0A4D6200},MONO,MONO,11/18/08,2008,205,Gambrill Farm,0.46,68,90,68,0,0,1,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{E688FD3D-2E61-49BA-A111-F30116204DEC},{0D8BD3A8-A206-4803-A2CB-B1F8B664EEAB},MONO,MONO,11/18/08,2008,206,Gambrill Farm,0.46,210,90,210,0,0,0,4,4,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{52B1A471-0D8A-4839-9CEC-3F3A3C026852},{2C0D2751-80E1-451E-9EC3-D2D65A20067A},MONO,MONO,11/18/08,2008,207,Lewis Farm (East),0.98,61,90,61,0,1,0,0,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{2606AC70-D5CB-4FEA-84CC-6C3B347D4D12},MONO,MONO,11/18/08,2008,208,Brooks Hill,1.84,52,90,52,1,0,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{E688FD3D-2E61-49BA-A111-F30116204DEC},{01DBAC4A-A2EC-4E2C-800F-20B97C2B6C1C},MONO,MONO,11/18/08,2008,209,Gambrill Farm,0.46,182,90,182,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{DA5741D9-63B7-4D60-97CB-EA79BBD4070D},MONO,MONO,11/18/08,2008,210,Brooks Hill,1.84,10,90,10,0,0,1,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{B8379289-5D01-468F-882C-7E7929FBFBFF},MONO,MONO,11/18/08,2008,211,Brooks Hill,1.84,49,90,49,0,0,2,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{B2B94134-CE2B-40E8-A7E8-173FC3DEAEEB},MONO,MONO,11/18/08,2008,212,Brooks Hill,1.84,25,90,25,1,2,0,0,3,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{A551EF4B-CDBE-4D11-9CDB-9EFAA6693221},MONO,MONO,11/18/08,2008,213,Brooks Hill,1.84,162,90,162,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{A42E1149-5693-4579-B670-0BE540BCDE4A},MONO,MONO,11/18/08,2008,214,Brooks Hill,1.84,177,90,177,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{4B16372C-C1D7-484D-AE46-38A1FEEB45C9},MONO,MONO,11/18/08,2008,215,Brooks Hill,1.84,155,90,155,1,0,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{4996A227-DEB7-4875-AC13-6FD5D564D7E4},MONO,MONO,11/18/08,2008,216,Brooks Hill,1.84,49,90,49,0,1,2,0,3,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{E113A0B4-0CF6-4BA5-A769-7A8296B5F43C},MONO,MONO,11/18/08,2008,217,Brooks Hill,1.84,27,90,27,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{86F1155E-B2E9-43D8-A3B9-52366EF51914},MONO,MONO,11/18/08,2008,218,Brooks Hill,1.84,35,90,35,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{3A50EC6E-4257-4380-91DB-48203BFAD535},MONO,MONO,11/18/08,2008,219,Brooks Hill,1.84,71,90,71,0,1,2,0,3,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{49D9E06D-3CE8-429A-9530-54B1D4278277},MONO,MONO,11/18/08,2008,220,Brooks Hill,1.84,160,90,160,0,1,0,1,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{30FCB955-81DD-48CA-8976-930FBE24337F},MONO,MONO,11/18/08,2008,221,Brooks Hill,1.84,127,90,127,0,0,0,3,3,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{586BB9F3-1507-4C44-BE11-08E4C8318D77},MONO,MONO,11/18/08,2008,222,Brooks Hill,1.84,179,90,179,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{59E24DC5-2D25-4FF9-BEF0-DDB5D7C29515},MONO,MONO,11/18/08,2008,223,Brooks Hill,1.84,96,90,96,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{2E313A06-076E-4F2C-811D-A71F9103F8E2},MONO,MONO,11/18/08,2008,224,Brooks Hill,1.84,19,90,19,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{5E2C673D-D7F9-4746-A340-913316BB1565},MONO,MONO,11/18/08,2008,225,Brooks Hill,1.84,2,90,2,1,1,0,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{4DD66478-E6DB-4846-ABC8-826939921C94},{A33DC233-17A1-4763-B880-CB340B0C11E9},{5ED31AE0-97AE-4C7D-867C-1A1444C1F306},MONO,MONO,11/18/08,2008,226,Brooks Hill,1.84,70,90,70,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{978A4904-7748-49A7-98DB-D6291E55C3D5},MONO,MONO,11/19/08,2008,227,Gambrill Farm,0.46,142,90,142,2,2,0,0,4,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{203D88D6-A0A7-4264-84B6-E256ED6FE48A},{100C78E4-CAD7-4FC6-A11A-20D096C000F3},MONO,MONO,11/19/08,2008,228,Best Farm,0.78,275,90,275,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{FD93D6C1-7270-4763-9BDE-1A207A8611FF},MONO,MONO,11/19/08,2008,229,Gambrill Farm,0.46,155,90,155,0,0,0,2,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{E1AA5A03-C195-43CC-82CC-6D394759E780},MONO,MONO,11/19/08,2008,230,Gambrill Farm,0.46,185,90,185,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{DA1D914E-7FA4-4B1B-8ACA-8E18E6C7FF02},MONO,MONO,11/19/08,2008,231,Gambrill Farm,0.46,29,90,29,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{BCAB9CB0-A319-4659-AA94-3116EA69BB32},MONO,MONO,11/19/08,2008,232,Gambrill Farm,0.46,31,90,31,1,0,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{B1725762-F51D-4DE9-8381-11805C536896},MONO,MONO,11/19/08,2008,233,Gambrill Farm,0.46,163,90,163,0,2,0,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{9B680B3F-8762-45CC-8CB7-C13F47044D9B},MONO,MONO,11/19/08,2008,234,Gambrill Farm,0.46,0,90,0,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{203D88D6-A0A7-4264-84B6-E256ED6FE48A},{15226E50-3663-4707-B77C-0F5C46E24A7A},MONO,MONO,11/19/08,2008,235,Best Farm,0.78,12,90,12,0,0,1,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{9307A240-68B0-40C2-9811-5AF46346EFF4},MONO,MONO,11/19/08,2008,236,Gambrill Farm,0.46,163,90,163,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{70A8DEE3-5906-4ED0-99EE-627E7A704697},MONO,MONO,11/19/08,2008,237,Gambrill Farm,0.46,2,90,2,0,0,1,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{659E398E-075C-4054-ACAA-F9262C99FDDE},MONO,MONO,11/19/08,2008,238,Gambrill Farm,0.46,115,90,115,0,0,0,3,3,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{59CA069F-1AC7-4A9D-82B9-759A33A7891F},MONO,MONO,11/19/08,2008,239,Gambrill Farm,0.46,57,90,57,0,0,1,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{58CA2775-E93E-4CD2-9682-406C4B599F05},MONO,MONO,11/19/08,2008,240,Gambrill Farm,0.46,0,90,0,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{1DE50E65-E066-4AC5-92D5-3A755C6CC750},MONO,MONO,11/19/08,2008,241,Gambrill Farm,0.46,106,90,106,0,2,0,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{1DD88656-29D8-4645-960D-1F036D25E6E9},MONO,MONO,11/19/08,2008,242,Gambrill Farm,0.46,12,90,12,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{0A850AFC-A204-4E1D-99F0-9EAD0E2DCD7B},{0D5CEDB9-F6CB-47A2-A428-C4D62E49904C},MONO,MONO,11/19/08,2008,243,Gambrill Farm,0.46,32,90,32,0,2,2,0,4,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{65F734A4-EF33-432B-A9A1-3B16EA5C1271},{DE658D5C-A2D4-48F6-9F2C-70FF64BC7EB2},MONO,MONO,11/19/08,2008,244,Worthington Farm,3.42,190,90,190,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{203D88D6-A0A7-4264-84B6-E256ED6FE48A},{18FB3BD8-53F0-4BB8-9930-2A21626103DD},MONO,MONO,11/19/08,2008,245,Best Farm,0.78,5,90,5,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{401A1989-BACC-4C14-B582-0EF37864CF29},MONO,MONO,11/19/08,2008,246,Brooks Hill,1.84,149,90,149,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{C4F0DFB5-08EB-43DA-85EF-B414514E3A8D},MONO,MONO,11/19/08,2008,247,Brooks Hill,1.84,141,90,141,0,2,0,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{C02F18F9-0E1B-4FAA-89FB-FFEFD5A053AB},MONO,MONO,11/19/08,2008,248,Brooks Hill,1.84,43,90,43,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{A78A2592-DE1E-4FF1-80F8-B42E1CBE8EF2},MONO,MONO,11/19/08,2008,249,Brooks Hill,1.84,114,90,114,0,0,0,1,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{A1BDFE9F-8A7D-40C4-8564-12E772447D45},MONO,MONO,11/19/08,2008,250,Brooks Hill,1.84,22,90,22,0,0,1,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{A03F3516-E071-4CA4-AC76-E845A4B8152B},MONO,MONO,11/19/08,2008,251,Brooks Hill,1.84,42,90,42,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{8064B743-3711-4C36-8E5F-8DB0263A089C},MONO,MONO,11/19/08,2008,252,Brooks Hill,1.84,53,90,53,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{E79CF86B-41BB-4FD0-8512-D5B49CF47E17},{47CAE455-03F3-4027-B595-2EBE7151CF51},MONO,MONO,11/19/08,2008,253,Lewis Farm (East),0.98,15,90,15,0,1,0,0,1,,,,12/8/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{770D4EE9-3693-4817-882E-E69F4651D089},MONO,MONO,11/19/08,2008,254,Brooks Hill,1.84,130,90,130,0,1,1,0,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{6E6C220F-9233-4AAF-A941-E1C45F824547},MONO,MONO,11/19/08,2008,255,Brooks Hill,1.84,110,90,110,0,1,0,0,1,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
{E84AB34D-1657-4DA6-B477-27561A754475},{9BE85363-2C7A-4DFA-87A3-5C81BCDA6B3F},{655C0900-3402-435C-A81A-02E6709893C0},MONO,MONO,11/19/08,2008,256,Brooks Hill,1.84,183,90,183,0,0,0,2,2,,,,7/1/09,TRUE,Calm (< 1 mph) smoke rises vertically,,,,Cold
